osm_id,highway,lanes,maxspeed,name,oneway,WKT
4890,primary,2,60,Avenida Angélica Gamarra,yes,"LINESTRING (-77.0738419 -12.006191, -77.0749225 -12.0063261)"
4891,primary,2,60,Avenida Angélica Gamarra,yes,"LINESTRING (-77.073371 -12.0061178, -77.0738419 -12.006191)"
4892,primary_link,nan,nan,nan,yes,"LINESTRING (-77.073371 -12.0061178, -77.0736152 -12.0060818)"
4893,secondary,2,40,Avenida Angélica Gamarra,yes,"LINESTRING (-77.0736152 -12.0060818, -77.0738542 -12.0061185)"
4894,secondary,2,40,Avenida Angélica Gamarra,yes,"LINESTRING (-77.0730279 -12.0059915, -77.0736152 -12.0060818)"
4895,residential,nan,nan,nan,nan,"LINESTRING (-77.0730279 -12.0059915, -77.0730145 -12.0060624)"
4896,primary,2,60,Avenida Angélica Gamarra,yes,"LINESTRING (-77.0730145 -12.0060624, -77.073371 -12.0061178)"
4897,residential,nan,nan,nan,nan,"LINESTRING (-77.0730145 -12.0060624, -77.072986 -12.0062111)"
4898,primary,2,60,Avenida Angélica Gamarra,yes,"LINESTRING (-77.072986 -12.0062111, -77.0716651 -12.0060126)"
4899,residential,nan,nan,nan,nan,"LINESTRING (-77.072986 -12.0062111, -77.0730357 -12.006301)"
49,primary_link,nan,40,nan,yes,"LINESTRING (-77.0845664 -11.9966982, -77.0839434 -11.9961401)"
490,residential,nan,nan,Los Pensamientos,nan,"LINESTRING (-77.0772506 -11.9835347, -77.0772351 -11.9834099)"
4900,secondary,2,40,Avenida Angélica Gamarra,yes,"LINESTRING (-77.0730357 -12.006301, -77.0716525 -12.006096)"
4901,primary,2,60,Avenida Angélica Gamarra,yes,"LINESTRING (-77.072505 -12.0059832, -77.0730145 -12.0060624)"
4902,primary,2,60,Avenida Angélica Gamarra,yes,"LINESTRING (-77.070412 -12.0056616, -77.0709221 -12.0057356)"
4903,primary_link,nan,nan,nan,nan,"LINESTRING (-77.070412 -12.0056616, -77.0704266 -12.0055865)"
4904,secondary,2,40,Avenida Angélica Gamarra,yes,"LINESTRING (-77.0704266 -12.0055865, -77.0708887 -12.0056569)"
4905,primary,2,60,Avenida Angélica Gamarra,yes,"LINESTRING (-77.0675692 -12.0053982, -77.0659069 -12.0051559)"
4906,primary,2,60,Avenida Angélica Gamarra,yes,"LINESTRING (-77.0659069 -12.0051559, -77.0638816 -12.0048476)"
4907,primary,2,60,Avenida Angélica Gamarra,yes,"LINESTRING (-77.063548 -12.0047987, -77.0630522 -12.004729)"
4908,primary,2,60,Avenida Angélica Gamarra,yes,"LINESTRING (-77.0634579 -12.0046154, -77.063911 -12.0046864)"
4909,primary,2,50,Avenida Tomás Valle,yes,"LINESTRING (-77.0657172 -12.0092705, -77.0665418 -12.0095489)"
491,tertiary,2,40,Avenida Los Alisos,yes,"LINESTRING (-77.0772506 -11.9835347, -77.0765343 -11.9835656)"
4910,primary,2,50,Avenida Tomás Valle,yes,"LINESTRING (-77.0672553 -12.0097907, -77.0686552 -12.0102696)"
4911,primary,2,50,Avenida Tomás Valle,yes,"LINESTRING (-77.0753992 -12.011868, -77.0759793 -12.011961)"
4912,primary_link,nan,nan,nan,nan,"LINESTRING (-77.0753992 -12.011868, -77.0754237 -12.0117341)"
4913,secondary,2,40,Avenida Tomás Valle,yes,"LINESTRING (-77.0754237 -12.0117341, -77.0759987 -12.0118421)"
4914,residential,nan,nan,Bernardo Pumayala,nan,"LINESTRING (-77.06231 -12.0078928, -77.0627538 -12.0075682)"
4915,secondary,2,40,Avenida Tomás Valle,yes,"LINESTRING (-77.06231 -12.0078928, -77.063975 -12.0086457)"
4916,secondary,3,60,Avenida Carlos Alberto Izaguirre,yes,"LINESTRING (-77.0777237 -11.9915067, -77.0795206 -11.99142)"
4917,secondary,3,60,Avenida Carlos Alberto Izaguirre,yes,"LINESTRING (-77.0802443 -11.9915321, -77.0799119 -11.9915493)"
4918,secondary,3,60,Avenida Carlos Alberto Izaguirre,yes,"LINESTRING (-77.080454 -11.9915207, -77.0802443 -11.9915321)"
4919,secondary_link,nan,nan,nan,yes,"LINESTRING (-77.080454 -11.9915207, -77.0804551 -11.9913693)"
492,residential,nan,nan,Los Melones,nan,"LINESTRING (-77.0773384 -11.9842428, -77.0768288 -11.9843184)"
4920,primary,4,60,Avenida Universitaria,yes,"LINESTRING (-77.0716991 -11.9639329, -77.0716836 -11.963923)"
4921,residential,nan,nan,Calle 8,nan,"LINESTRING (-77.072729 -11.9453271, -77.0731717 -11.9453955)"
4922,residential,nan,nan,nan,nan,"LINESTRING (-77.072729 -11.9453271, -77.0726347 -11.9460035)"
4923,secondary,2,40,Avenida 2 de Octubre,yes,"LINESTRING (-77.0726347 -11.9460035, -77.0730407 -11.9461318)"
4924,secondary,3,60,Avenida Carlos Alberto Izaguirre,yes,"LINESTRING (-77.0747805 -11.9915679, -77.0751408 -11.9916135)"
4925,secondary,3,60,Avenida Carlos Alberto Izaguirre,yes,"LINESTRING (-77.0763341 -11.9915744, -77.0767775 -11.9915523)"
4926,secondary,3,60,Avenida Carlos Alberto Izaguirre,yes,"LINESTRING (-77.0767775 -11.9915523, -77.0777237 -11.9915067)"
4927,residential,nan,nan,Conococha,no,"LINESTRING (-77.0751408 -11.9916135, -77.0751568 -11.9915018)"
4928,secondary,3,60,Avenida Carlos Alberto Izaguirre,yes,"LINESTRING (-77.0751408 -11.9916135, -77.0763341 -11.9915744)"
4929,tertiary,2,40,Avenida Carlos Alberto Izaguirre,yes,"LINESTRING (-77.0751568 -11.9915018, -77.0763249 -11.9914568)"
493,residential,nan,nan,Los Pensamientos,nan,"LINESTRING (-77.0773384 -11.9842428, -77.0773152 -11.9840556)"
4930,primary,3,60,Avenida Universitaria,yes,"LINESTRING (-77.0645671 -11.9618046, -77.0648486 -11.9618445)"
4931,primary_link,2,30,nan,yes,"LINESTRING (-77.0645671 -11.9618046, -77.0645507 -11.9620072)"
4932,primary,3,60,Avenida Universitaria,yes,"LINESTRING (-77.0645507 -11.9620072, -77.0639545 -11.9619118)"
4933,primary,3,60,Avenida Universitaria,yes,"LINESTRING (-77.0648253 -11.9620515, -77.0645507 -11.9620072)"
4934,primary_link,2,30,nan,yes,"LINESTRING (-77.0648253 -11.9620515, -77.0648486 -11.9618445)"
4935,primary,3,60,Avenida Universitaria,yes,"LINESTRING (-77.0648486 -11.9618445, -77.0678521 -11.962403)"
4936,primary,3,nan,Avenida Universitaria,yes,"LINESTRING (-77.0715601 -11.9635696, -77.0717677 -11.9636934)"
4937,primary_link,1,nan,nan,yes,"LINESTRING (-77.0715601 -11.9635696, -77.0714306 -11.963773)"
4938,primary,3,60,Avenida Universitaria,yes,"LINESTRING (-77.0714306 -11.963773, -77.0709768 -11.9635236)"
4939,tertiary,2,nan,Avenida Santa Elvira,yes,"LINESTRING (-77.0716836 -11.963923, -77.0717677 -11.9636934)"
494,secondary,3,60,Avenida Los Alisos,yes,"LINESTRING (-77.0772351 -11.9834099, -77.0748368 -11.9836323)"
4940,primary,"['4', '3']",60,Avenida Universitaria,yes,"LINESTRING (-77.0716836 -11.963923, -77.0714306 -11.963773)"
4941,primary,4,60,Avenida Universitaria,yes,"LINESTRING (-77.0719359 -11.9640927, -77.0716991 -11.9639329)"
4942,primary_link,1,nan,nan,yes,"LINESTRING (-77.0719359 -11.9640927, -77.0720568 -11.9638983)"
4943,primary,3,60,Avenida Universitaria,yes,"LINESTRING (-77.0720568 -11.9638983, -77.0737639 -11.9654546)"
4944,primary,3,60,Avenida Universitaria,yes,"LINESTRING (-77.075365 -11.9705951, -77.0753047 -11.9703081)"
4945,primary_link,1,nan,nan,yes,"LINESTRING (-77.075365 -11.9705951, -77.0756166 -11.9705147)"
4946,primary,3,60,Avenida Universitaria,yes,"LINESTRING (-77.0756166 -11.9705147, -77.0757992 -11.9712517)"
4947,primary,3,60,Avenida Universitaria,yes,"LINESTRING (-77.0759995 -11.9733452, -77.0756536 -11.9720863)"
4948,secondary_link,nan,nan,nan,nan,"LINESTRING (-77.0723376 -11.9830757, -77.0721985 -11.983081)"
4949,secondary,2,50,Avenida Las Palmeras,yes,"LINESTRING (-77.0723376 -11.9830757, -77.0723589 -11.9836248)"
495,secondary,3,60,Avenida Carlos Alberto Izaguirre,yes,"LINESTRING (-77.0817686 -11.9914728, -77.0809045 -11.9914979)"
4950,secondary,3,50,Avenida Las Palmeras,yes,"LINESTRING (-77.0721985 -11.983081, -77.0722229 -11.9814273)"
4951,secondary,2,40,Avenida Universitaria,yes,"LINESTRING (-77.0742206 -11.9658813, -77.0744427 -11.9662569)"
4952,primary,3,60,Avenida Universitaria,yes,"LINESTRING (-77.0757992 -11.9712517, -77.0759604 -11.9718154)"
4953,secondary,2,40,Avenida Universitaria,yes,"LINESTRING (-77.0763756 -11.9734125, -77.0766326 -11.9746605)"
4954,primary,2,60,Avenida Universitaria,yes,"LINESTRING (-77.0770203 -11.9762848, -77.0776783 -11.9778197)"
4955,trunk,3,60,Avenida Naranjal,yes,"LINESTRING (-77.0730211 -11.9786565, -77.0724144 -11.9785599)"
4956,tertiary,2,40,Avenida Santa Elvira,yes,"LINESTRING (-77.0742277 -11.946518, -77.0742064 -11.9466014)"
4957,secondary,2,30,Avenida 2 de Octubre,yes,"LINESTRING (-77.0742277 -11.946518, -77.0764492 -11.9472481)"
4958,tertiary,2,40,Avenida Santa Elvira,yes,"LINESTRING (-77.0742064 -11.9466014, -77.0741776 -11.9467215)"
4959,primary,2,40,Avenida 2 de Octubre,yes,"LINESTRING (-77.0742064 -11.9466014, -77.0769633 -11.9475146)"
496,primary,2,60,Avenida Universitaria,yes,"LINESTRING (-77.0817686 -11.9914728, -77.0817005 -11.9912819)"
4960,tertiary,2,40,Avenida Santa Elvira,yes,"LINESTRING (-77.0741776 -11.9467215, -77.074161 -11.9468026)"
4961,primary,2,40,Avenida 2 de Octubre,yes,"LINESTRING (-77.0741776 -11.9467215, -77.0740864 -11.9466914)"
4962,tertiary,2,40,Avenida Santa Elvira,yes,"LINESTRING (-77.0740864 -11.9466914, -77.0741173 -11.9465717)"
4963,primary,2,40,Avenida 2 de Octubre,yes,"LINESTRING (-77.0740864 -11.9466914, -77.0724012 -11.9461373)"
4964,tertiary,2,40,Avenida Santa Elvira,yes,"LINESTRING (-77.0741173 -11.9465717, -77.0741385 -11.9464886)"
4965,primary,2,40,Avenida 2 de Octubre,yes,"LINESTRING (-77.0741173 -11.9465717, -77.0742064 -11.9466014)"
4966,secondary,2,30,Avenida 2 de Octubre,yes,"LINESTRING (-77.0741385 -11.9464886, -77.0742277 -11.946518)"
4967,tertiary,2,40,Avenida Huaylas,yes,"LINESTRING (-77.0786353 -11.9705819, -77.0786962 -11.9707187)"
4968,tertiary,3,35,Avenida Marañon,yes,"LINESTRING (-77.0786353 -11.9705819, -77.0791663 -11.970324)"
4969,secondary_link,2,nan,nan,nan,"LINESTRING (-77.0825321 -11.9752594, -77.0826771 -11.9751984)"
497,secondary,3,60,Avenida Carlos Alberto Izaguirre,yes,"LINESTRING (-77.0809045 -11.9914979, -77.080454 -11.9915207)"
4970,secondary,2,60,Avenida Los Próceres de Huandoy,yes,"LINESTRING (-77.0825321 -11.9752594, -77.0816542 -11.9733682)"
4971,secondary,2,30,Avenida 2 de Octubre,yes,"LINESTRING (-77.0734401 -11.9465629, -77.0723886 -11.9462185)"
4972,residential,nan,nan,nan,nan,"LINESTRING (-77.0734401 -11.9465629, -77.0723177 -11.9466699)"
4973,primary,2,40,Avenida 2 de Octubre,yes,"LINESTRING (-77.0724012 -11.9461373, -77.0714704 -11.9458454)"
4974,secondary,2,50,Avenida Los Próceres de Huandoy,yes,"LINESTRING (-77.0856939 -11.9823396, -77.0855288 -11.9819802)"
4975,secondary,3,50,Avenida Los Alisos,yes,"LINESTRING (-77.0838873 -11.9826541, -77.0842461 -11.9826146)"
4976,secondary,3,50,Avenida Los Alisos,yes,"LINESTRING (-77.0826989 -11.9827636, -77.0838873 -11.9826541)"
4977,secondary,3,50,Avenida Los Alisos,yes,"LINESTRING (-77.0798414 -11.983041, -77.0801292 -11.9830097)"
4978,secondary,3,50,Avenida Los Alisos,yes,"LINESTRING (-77.0797678 -11.983049, -77.0798414 -11.983041)"
4979,secondary,3,60,Avenida Los Próceres de Huandoy,yes,"LINESTRING (-77.0778019 -11.9430382, -77.077747 -11.9434146)"
498,residential,nan,nan,Recuay,nan,"LINESTRING (-77.0777251 -11.9916626, -77.0777237 -11.9915067)"
4980,residential,nan,nan,nan,nan,"LINESTRING (-77.0778019 -11.9430382, -77.0780872 -11.9431041)"
4981,residential,nan,nan,nan,nan,"LINESTRING (-77.0778325 -11.9446209, -77.0775524 -11.9445837)"
4982,tertiary,2,45,Avenida A,yes,"LINESTRING (-77.0759067 -11.9645199, -77.0744525 -11.9651702)"
4983,residential,nan,nan,nan,nan,"LINESTRING (-77.0759067 -11.9645199, -77.0761422 -11.9649801)"
4984,residential,2,nan,Calle 47,nan,"LINESTRING (-77.0761422 -11.9649801, -77.076675 -11.964744)"
4985,secondary,3,60,Avenida Los Próceres de Huandoy,yes,"LINESTRING (-77.077972 -11.9418711, -77.0778019 -11.9430382)"
4986,secondary_link,1,nan,nan,nan,"LINESTRING (-77.077972 -11.9418711, -77.0778246 -11.9418535)"
4987,secondary,3,60,Avenida Los Próceres de Huandoy,yes,"LINESTRING (-77.0778246 -11.9418535, -77.0778768 -11.9409887)"
4988,secondary,3,60,Avenida Los Próceres de Huandoy,yes,"LINESTRING (-77.0771225 -11.9463991, -77.0771712 -11.9460135)"
4989,secondary,3,60,Avenida Los Próceres de Huandoy,yes,"LINESTRING (-77.075826 -11.9588645, -77.0756949 -11.9577574)"
499,secondary,3,60,Avenida Carlos Alberto Izaguirre,yes,"LINESTRING (-77.0777251 -11.9916626, -77.0751161 -11.9917882)"
4990,tertiary,nan,40,Avenida Angélica Gamarra,yes,"LINESTRING (-77.0818221 -12.0064394, -77.0822386 -12.0062929)"
4991,primary_link,nan,20,nan,yes,"LINESTRING (-77.0816994 -12.0065037, -77.0818221 -12.0064394)"
4992,primary,2,60,Avenida Angélica Gamarra,yes,"LINESTRING (-77.0816994 -12.0065037, -77.0821835 -12.006531)"
4993,primary,2,50,Avenida Universitaria,yes,"LINESTRING (-77.0824896 -12.0058258, -77.0825466 -12.0055759)"
4994,primary,2,50,Avenida Universitaria,yes,"LINESTRING (-77.0825466 -12.0055759, -77.0826885 -12.0049534)"
4995,primary,2,50,Avenida Universitaria,yes,"LINESTRING (-77.0821342 -12.0073568, -77.0822932 -12.0066921)"
4996,primary,2,50,Avenida Universitaria,yes,"LINESTRING (-77.0820737 -12.0076096, -77.0821342 -12.0073568)"
4997,residential,nan,nan,nan,nan,"LINESTRING (-77.0777066 -12.0113875, -77.0773614 -12.0113311)"
4998,residential,nan,nan,nan,nan,"LINESTRING (-77.0777066 -12.0113875, -77.0776516 -12.0117019)"
4999,residential,nan,30,nan,yes,"LINESTRING (-77.0804543 -12.0112691, -77.08037 -12.0111665)"
5,residential,nan,nan,Calle 7,nan,"LINESTRING (-77.076958 -12.0063932, -77.0769527 -12.0064745)"
50,primary,nan,50,Avenida Universitaria,yes,"LINESTRING (-77.0845664 -11.9966982, -77.0844972 -11.9961987)"
500,residential,nan,nan,Conococha,no,"LINESTRING (-77.0751161 -11.9917882, -77.0751408 -11.9916135)"
5000,primary,2,50,Avenida Universitaria,yes,"LINESTRING (-77.0804543 -12.0112691, -77.0809797 -12.0102418)"
5001,trunk,2,50,Avenida Naranjal,yes,"LINESTRING (-77.0629978 -11.9770068, -77.0635961 -11.9771047)"
5002,primary,2,60,Avenida Universitaria,yes,"LINESTRING (-77.0791464 -11.9855525, -77.0788956 -11.9851151)"
5003,primary,2,50,Avenida Universitaria,yes,"LINESTRING (-77.0829359 -12.0038684, -77.0845664 -11.9966982)"
5004,secondary,2,60,Avenida Los Alisos,yes,"LINESTRING (-77.0715984 -11.9839258, -77.0676136 -11.9843071)"
5005,tertiary,2,40,Avenida Los Alisos,yes,"LINESTRING (-77.0780974 -11.9834803, -77.0772506 -11.9835347)"
5006,tertiary,2,40,Avenida Carlos Alberto Izaguirre,yes,"LINESTRING (-77.0780974 -11.9834803, -77.0780456 -11.9833554)"
5007,residential,nan,nan,Calle los Diamantes,nan,"LINESTRING (-77.0777574 -11.9841183, -77.0778114 -11.9848795)"
5008,tertiary,2,40,Avenida Los Alisos,yes,"LINESTRING (-77.0748454 -11.9837178, -77.0744882 -11.983751)"
5009,secondary_link,nan,nan,nan,nan,"LINESTRING (-77.0748454 -11.9837178, -77.0748368 -11.9836323)"
501,secondary,3,60,Avenida Carlos Alberto Izaguirre,yes,"LINESTRING (-77.0751161 -11.9917882, -77.0717433 -11.9912739)"
5010,secondary,3,60,Avenida Los Alisos,yes,"LINESTRING (-77.0748368 -11.9836323, -77.0724967 -11.9838476)"
5011,secondary,2,55,Avenida Santiago Antúnez de Mayolo,yes,"LINESTRING (-77.0777229 -11.9950667, -77.0778385 -11.9950847)"
5012,secondary_link,nan,nan,nan,yes,"LINESTRING (-77.0777229 -11.9950667, -77.0776993 -11.9952118)"
5013,secondary,3,55,Avenida Santiago Antúnez de Mayolo,yes,"LINESTRING (-77.0776993 -11.9952118, -77.0774227 -11.9951701)"
5014,trunk,2,50,Avenida Naranjal,yes,"LINESTRING (-77.0600697 -11.9765923, -77.0602543 -11.9766191)"
5015,secondary,2,50,Rosa de America,yes,"LINESTRING (-77.0600697 -11.9765923, -77.0600903 -11.9764894)"
5016,secondary,2,nan,Avenida Naranjal,yes,"LINESTRING (-77.0614649 -11.9766861, -77.0619822 -11.9767534)"
5017,unclassified,nan,30,Los Martillos,nan,"LINESTRING (-77.0614649 -11.9766861, -77.0618588 -11.97401)"
5018,residential,nan,40,Los Hornos,nan,"LINESTRING (-77.0618588 -11.97401, -77.0631125 -11.9742011)"
5019,living_street,nan,nan,nan,nan,"LINESTRING (-77.0618588 -11.97401, -77.0619679 -11.9734186)"
502,primary_link,nan,40,nan,yes,"LINESTRING (-77.0821509 -11.9920726, -77.0809045 -11.9914979)"
5020,secondary,2,nan,Avenida Naranjal,yes,"LINESTRING (-77.0619822 -11.9767534, -77.0627215 -11.9768543)"
5021,trunk_link,nan,nan,nan,nan,"LINESTRING (-77.0619822 -11.9767534, -77.0619658 -11.9768491)"
5022,trunk,2,50,Avenida Naranjal,yes,"LINESTRING (-77.0619658 -11.9768491, -77.0627068 -11.9769576)"
5023,trunk,3,60,Avenida Naranjal,yes,"LINESTRING (-77.0682971 -11.9778283, -77.0722423 -11.9784187)"
5024,secondary,2,40,Avenida Universitaria,yes,"LINESTRING (-77.0780359 -11.9794266, -77.0781748 -11.9802027)"
5025,primary_link,1,nan,nan,nan,"LINESTRING (-77.0780359 -11.9794266, -77.0779328 -11.9794359)"
5026,primary,2,60,Avenida Universitaria,yes,"LINESTRING (-77.0779328 -11.9794359, -77.0780532 -11.9802175)"
5027,primary,2,60,Avenida Universitaria,yes,"LINESTRING (-77.0783535 -11.9822034, -77.078511 -11.9831467)"
5028,secondary,2,40,Avenida Universitaria,yes,"LINESTRING (-77.078427 -11.9819453, -77.0785838 -11.9828309)"
5029,primary_link,nan,nan,nan,yes,"LINESTRING (-77.078427 -11.9819453, -77.0783535 -11.9822034)"
503,primary,2,60,Avenida Universitaria,yes,"LINESTRING (-77.0821509 -11.9920726, -77.0817686 -11.9914728)"
5030,motorway,3,60,Avenida Panamericana Norte,yes,"LINESTRING (-77.0630738 -11.9969748, -77.062951 -11.9976755)"
5031,motorway_link,nan,30,nan,yes,"LINESTRING (-77.0630738 -11.9969748, -77.0632236 -11.9972841)"
5032,tertiary,2,40,Avenida Venus,no,"LINESTRING (-77.0651834 -11.998855, -77.0650701 -11.9985304)"
5033,secondary,2,40,"['Avenida Angélica Gamarra', 'Avenida Alfredo Mendiola']",yes,"LINESTRING (-77.062521 -12.0041782, -77.0629762 -12.0044331)"
5034,residential,nan,nan,Calle Atahualpa,nan,"LINESTRING (-77.0664405 -12.003053, -77.0663179 -12.0030284)"
5035,tertiary,2,30,Avenida Trébol,yes,"LINESTRING (-77.0664405 -12.003053, -77.0663699 -12.0035018)"
5036,living_street,nan,nan,nan,nan,"LINESTRING (-77.0619679 -11.9734186, -77.0619679 -11.9734186)"
5037,trunk,2,50,Avenida Naranjal,yes,"LINESTRING (-77.0627068 -11.9769576, -77.0629978 -11.9770068)"
5038,residential,nan,30,Los Yunques,nan,"LINESTRING (-77.0627068 -11.9769576, -77.0627215 -11.9768543)"
5039,residential,2,30,Jirón Las Begonias,nan,"LINESTRING (-77.0731343 -11.9720151, -77.0731277 -11.9721904)"
504,primary,2,50,Avenida Universitaria,yes,"LINESTRING (-77.0817005 -11.9912819, -77.0814654 -11.9904481)"
5040,tertiary,4,40,Avenida Marañon,yes,"LINESTRING (-77.0731343 -11.9720151, -77.075069 -11.971943)"
5041,tertiary,3,40,Avenida Marañon,yes,"LINESTRING (-77.0833895 -11.9682632, -77.0836263 -11.9681488)"
5042,secondary,2,30,Avenida Canta Callao,yes,"LINESTRING (-77.0833895 -11.9682632, -77.0831418 -11.9658386)"
5043,residential,nan,nan,nan,nan,"LINESTRING (-77.0729249 -11.9813773, -77.0723875 -11.9814152)"
5044,living_street,nan,nan,nan,nan,"LINESTRING (-77.0768722 -11.9877693, -77.0768722 -11.9877693)"
5045,residential,nan,nan,nan,nan,"LINESTRING (-77.0685374 -12.0059752, -77.0685374 -12.0059752)"
5046,secondary,2,55,Avenida Santiago Antúnez de Mayolo,yes,"LINESTRING (-77.0742089 -11.9945557, -77.0742968 -11.9945687)"
5047,secondary_link,nan,nan,nan,yes,"LINESTRING (-77.0742089 -11.9945557, -77.0741922 -11.9947003)"
5048,secondary,3,55,Avenida Santiago Antúnez de Mayolo,yes,"LINESTRING (-77.0741922 -11.9947003, -77.0733571 -11.9945807)"
5049,secondary,2,55,Avenida Santiago Antúnez de Mayolo,yes,"LINESTRING (-77.0742968 -11.9945687, -77.0747125 -11.9946243)"
505,residential,nan,30,Llumpa,nan,"LINESTRING (-77.0807905 -11.9779557, -77.0802272 -11.9780855)"
5050,secondary,3,55,Avenida Santiago Antúnez de Mayolo,yes,"LINESTRING (-77.0742767 -11.9947128, -77.0741922 -11.9947003)"
5051,secondary_link,nan,nan,nan,yes,"LINESTRING (-77.0742767 -11.9947128, -77.0742968 -11.9945687)"
5052,residential,nan,nan,Las Acuarinas,nan,"LINESTRING (-77.065979 -11.9867858, -77.0657673 -11.986756)"
5053,residential,nan,nan,nan,nan,"LINESTRING (-77.065979 -11.9867858, -77.0660526 -11.9863102)"
5054,residential,nan,40,Principal,nan,"LINESTRING (-77.0758889 -12.0026042, -77.0763203 -12.0022895)"
5055,residential,nan,nan,Pasaje Los Ladrilleros,nan,"LINESTRING (-77.0756813 -12.0024377, -77.0758889 -12.0026042)"
5056,residential,nan,nan,Pasaje Sarita Colonia,nan,"LINESTRING (-77.0758494 -12.0022509, -77.0758734 -12.002114)"
5057,residential,nan,nan,Pasaje Sarita Colonia,nan,"LINESTRING (-77.0758494 -12.0022509, -77.0756813 -12.0024377)"
5058,residential,nan,nan,Pasaje Sarita Colonia,nan,"LINESTRING (-77.0758734 -12.002114, -77.076009 -12.0013339)"
5059,residential,nan,nan,nan,nan,"LINESTRING (-77.0758734 -12.002114, -77.075403 -12.0021203)"
506,residential,nan,30,Calle 23,nan,"LINESTRING (-77.0838347 -11.9794868, -77.0840386 -11.9799638)"
5060,residential,nan,nan,Pasaje Los Ladrilleros,nan,"LINESTRING (-77.075403 -12.0021203, -77.0756813 -12.0024377)"
5061,residential,nan,nan,nan,nan,"LINESTRING (-77.075403 -12.0021203, -77.0752153 -12.0022205)"
5062,residential,nan,nan,Pasaje Sarita Colonia,nan,"LINESTRING (-77.0768011 -12.0019742, -77.0759823 -12.0021187)"
5063,residential,nan,nan,Pasaje Sarita Colonia,nan,"LINESTRING (-77.0759823 -12.0021187, -77.0758494 -12.0022509)"
5064,residential,nan,nan,nan,nan,"LINESTRING (-77.0759823 -12.0021187, -77.0758734 -12.002114)"
5065,residential,nan,nan,Calle Los Pinares,nan,"LINESTRING (-77.0760468 -12.001154, -77.0757253 -11.9995449)"
5066,residential,nan,40,Principal,nan,"LINESTRING (-77.0780687 -12.0021807, -77.078198 -12.0021946)"
5067,residential,nan,nan,Pasaje Punta Arenas,nan,"LINESTRING (-77.0780687 -12.0021807, -77.0783153 -12.0015254)"
5068,tertiary,nan,40,Avenida Universitaria,yes,"LINESTRING (-77.0798044 -11.9916544, -77.0796617 -11.9916686)"
5069,residential,nan,nan,Pasaje Felipe Pardo y Aliaga,nan,"LINESTRING (-77.0683097 -11.992312, -77.0689994 -11.9923261)"
507,residential,nan,30,Los Jazmines,nan,"LINESTRING (-77.0838347 -11.9794868, -77.0843148 -11.9792747)"
5070,residential,nan,30,Manuel Ascencio Segura,nan,"LINESTRING (-77.0649825 -11.9964227, -77.0654245 -11.99689)"
5071,residential,nan,nan,nan,nan,"LINESTRING (-77.0649825 -11.9964227, -77.0651917 -11.9960128)"
5072,residential,nan,nan,Huando,nan,"LINESTRING (-77.0740387 -11.9898267, -77.0740121 -11.9893787)"
5073,residential,nan,nan,El Azafran,nan,"LINESTRING (-77.0740227 -11.9904271, -77.0744814 -11.9904927)"
5074,residential,nan,nan,Huando,nan,"LINESTRING (-77.0740227 -11.9904271, -77.0740387 -11.9898267)"
5075,residential,2,nan,nan,nan,"LINESTRING (-77.079597 -11.9688538, -77.0791494 -11.9690542)"
5076,secondary,3,60,Avenida Los Próceres de Huandoy,yes,"LINESTRING (-77.079597 -11.9688538, -77.0788498 -11.9671438)"
5077,residential,2,nan,Calle 15,nan,"LINESTRING (-77.0786821 -11.9692465, -77.0785345 -11.968918)"
5078,residential,2,nan,nan,nan,"LINESTRING (-77.0791494 -11.9690542, -77.0786821 -11.9692465)"
5079,residential,2,nan,Calle 15,nan,"LINESTRING (-77.0791494 -11.9690542, -77.0783745 -11.9673548)"
508,residential,nan,30,Calle 23,nan,"LINESTRING (-77.0842323 -11.9804019, -77.0844466 -11.9808294)"
5080,primary,2,60,Avenida Universitaria,yes,"LINESTRING (-77.0762983 -11.9735805, -77.0767863 -11.9756756)"
5081,secondary,1,nan,nan,yes,"LINESTRING (-77.068992 -11.9567946, -77.0690361 -11.956472)"
5082,secondary,2,45,Avenida San Genaro,yes,"LINESTRING (-77.068992 -11.9567946, -77.0677433 -11.9564938)"
5083,motorway_link,1,nan,nan,yes,"LINESTRING (-77.0689979 -11.9581403, -77.0689839 -11.9568884)"
5084,residential,2,nan,Avenida San Marcos,nan,"LINESTRING (-77.0796559 -11.9740264, -77.0794496 -11.9741018)"
5085,secondary,2,40,Avenida Universitaria,yes,"LINESTRING (-77.0729549 -11.9651654, -77.0724882 -11.9647117)"
5086,residential,2,nan,Pasaje 19A,nan,"LINESTRING (-77.0769641 -11.9701058, -77.0772068 -11.9706699)"
5087,residential,2,nan,Laura Caller 1,nan,"LINESTRING (-77.0769641 -11.9701058, -77.0765491 -11.9702695)"
5088,residential,2,nan,Calle 35,nan,"LINESTRING (-77.0772068 -11.9706699, -77.0777405 -11.9704335)"
5089,residential,1,nan,nan,nan,"LINESTRING (-77.0757914 -11.9665975, -77.0753713 -11.9667795)"
509,residential,nan,30,nan,nan,"LINESTRING (-77.0842323 -11.9804019, -77.0823065 -11.9806994)"
5090,residential,2,nan,Calle 19,nan,"LINESTRING (-77.0757914 -11.9665975, -77.075433 -11.9657949)"
5091,residential,2,nan,Calle 20,nan,"LINESTRING (-77.0753713 -11.9667795, -77.0756189 -11.9674586)"
5092,residential,2,nan,Calle 60,nan,"LINESTRING (-77.0749237 -11.9600718, -77.0754845 -11.959977)"
